1900,1,РУВД Ауэзовского района,ст.190 ч.1,12/10/18 15:00,null,null,1137963.778,4818123.898
1880,2,г.Кокшетау УВД,ст.188 ч.2,12/1/18 15:00,ПЕРВАЯ,1,520676.0585,5906397.144
1880,2,РУВД Бостандыкского района,ст.188 ч.2,12/10/18 16:30,null,null,1141055.331,4812842.281
1880,2,Енбекшиказахский район МВД,ст.188 ч.1,12/10/18 17:15,null,null,1195841.362,4840715.021
1880,2,"ГУ ""Северный отдел ОВД г.Костанай""",ст.188 ч.1,12/7/18 15:00,ПАРКОВАЯ,92,105275.8036,5883962.809
1880,2,УВД г.Туркестан,ст.188 ч.2,12/8/18 10:00,ТАУКЕ ХАН,107/2,437419.4856,4793818.024
1880,2,Енбекшиказахский район МВД,ст.188 ч.2,12/10/18 16:07,машиностроительная,20,1182215.293,4840119.708
1870,1,Саздинский ОП г.Актобе,ст.187 ч.1,12/9/18 21:00,null,null,-337590.8227,5637568.413
1880,2,Уйгурский район МВД,ст.188 ч.2,11/21/18 1:00,null,null,1343473.909,4874588.127
1880,2,Центральный район г.Семипалатинск МВД,ст.188 ч.1,12/9/18 21:00,8 ЛИНИЯ,15,1302025.587,5644712.78
1880,2,Алматинский РУВД,ст.188 ч.1,12/10/18 9:42,ШӘКӘРІМ ҚҰДАЙБЕРДІҰЛЫ,25,675115.4726,5670044.893
1880,2,РОВД Казталовский район ЗКО,ст.188 ч.2,11/10/18 1:00,САРАЛЖЫН,null,-904038.3207,5686739.132
1880,2,"УВД района ""Бай?о?ыр""  города Астана ",ст.188 ч.2,12/10/18 21:30,ТАХА ХУСЕЙНА,15,670737.4914,5670084.806
1880,2,Бухар-Жырауский район Тельманский ОП,ст.188 ч.1,12/3/18 23:00,СОВЕТСКАЯ,11,763331.1333,5549837.586
1880,2,Иртышский ОП г.Усть-Каменогорск,ст.188 ч.1,12/10/18 15:00,КАБАНБАЙ БАТЫРА,118,1476474.224,5623644.025
1910,2,Ульбинский район г.Усть-Каменогорска МВД,ст.191 ч.1,12/10/18 19:42,АКМОЛИНСКАЯ,83,1470933.504,5624223.686
1880,2,"УВД района ""Бай?о?ыр""  города Астана ",ст.188 ч.2,12/6/18 12:15,ЛЕВ ТОЛСТОЙ,1,671214.2116,5672377.956
1880,2,г.Лисаковск МВД,ст.188 ч.2,12/10/18 10:00,1,2,59763.3408,5841276.831
1880,2,Алматинский РУВД,ст.188 ч.1,12/9/18 12:00,Аскар Токпанов,12,671825.1574,5668409.933
2960,1,РОП УВД района «Сарыарка» г. Астана,ст.296 ч.2,12/10/18 21:30,ДУЛАТА БАБАТАЙУЛЫ,1-Jan,663317.0956,5672466.946
1900,2,г.Актау МВД,ст.190 ч.2,10/5/18 15:00,6,4,-939085.2349,4989115.381
1880,2,Центральный район г.Семипалатинск МВД,ст.188 ч.1,12/10/18 0:30,КАБАНБАЙ БАТЫРА,42А,1299348.997,5645678.649
1880,2,ОВД Аль-Фарабийского района,ст.188 ч.1,12/9/18 12:30,null,null,547457.9957,4675175.269
1880,2,ОВД Аль-Фарабийского района,ст.188 ч.1,11/16/18 14:30,null,null,546761.7778,4675553.375
1900,1,ОВД Аль-Фарабийского района,ст.190 ч.1,6/15/16 15:00,null,null,546876.4079,4675090.354
1880,2,ОВД Аль-Фарабийского района,ст.188 ч.1,12/10/18 17:30,null,null,546334.011,4675148.03
1880,2,Житикаринский район МВД,ст.188 ч.1,12/5/18 12:00,Рабочекрестьянская,28,-30606.2204,5811549.477
1880,2,Сарыаркинский РУВД,ст.188 ч.1,12/10/18 11:15,ЫҚЫЛАС ДҮКЕНҰЛЫ,38,670338.802,5672761.815
1880,2,Левобережный район г.Усть-Каменогорска МВД,ст.188 ч.2,12/10/18 14:00,МЕТАЛЛУРГ-5,47/1,1468575.819,5618214.901
1880,2,Карасайский район МВД,ст.188 ч.2,12/10/18 11:00,АКСАЙ-19,12,1130862.14,4815469.885
1880,2,Енбекшиказахский район МВД,ст.188 ч.1,12/10/18 13:14,null,null,1201728.353,4854645.362
1880,2,РОП Алмалинского района,ст.188 ч.1,12/10/18 17:30,Толе би,262,1139601.266,4818768.541
1900,1,РОП Медеуского района,ст.190 ч.1,12/8/18 18:30,Кунаева,1388,1145547.69,4819214.914
1880,2,г.Темиртау Старогородской ОП,ст.188 ч.1,12/10/18 15:30,НЕЗАВИСИМОСТИ,null,782580.207,5552902.115
1880,2,г.Темиртау Старогородской ОП,ст.188 ч.1,12/10/18 16:00,МИРА,null,785720.4108,5551447.534
1880,2,Левобережный район г.Усть-Каменогорска МВД,ст.188 ч.2,12/10/18 20:30,ҚЫЗ ЖІБЕК,4,1468572.941,5621043.298
1910,3,РУВД Ауэзовского района,ст.191 ч.2,12/9/18 23:50,null,null,1135648.669,4817634.418
1900,1,Сайрамский РУВД,ст.190 ч.1,2/15/16 12:00,null,null,561150.8227,4708014.284
1880,2,РОП Медеуского района,ст.188 ч.2,12/10/18 10:00,Каримбаева,61,1148877.839,4822540.153
1880,2,РОП Медеуского района,ст.188 ч.2,12/9/18 17:00,Аныракай,27,1149334.442,4823060.578
1880,2,РОП Медеуского района,ст.188 ч.2,12/10/18 16:00,Демченко,83,1148249.942,4823401.281
1880,2,РОП Медеуского района,ст.188 ч.1,12/10/18 19:30,Пушкина,1,1145332.361,4821618.435
1880,2,Мунайлинский район МВД,ст.188 ч.2,12/10/18 15:00,null,null,-934589.5051,4993060.225
1880,2,"УВД района ""Бай?о?ыр""  города Астана ",ст.188 ч.1,12/10/18 11:00,ШОЛПАН ИМАНБАЕВА,16,670193.8386,5671314.01
1880,2,Алматинский РУВД,ст.188 ч.1,12/10/18 9:48,АБЫЛАЙ ХАНА,14-Feb,673116.2,5670190.881
1880,2,Иртышский ОП г.Усть-Каменогорск,ст.188 ч.1,12/10/18 12:00,КАЗАХСТАН,82,1476439.621,5623191.632
1900,1,Сайрамский РУВД,ст.190 ч.1,8/3/18 15:00,null,null,582185.2398,4694851.237
1880,2,РОП Бостандыкского района,ст.188 ч.1,12/10/18 7:33,Абая,48,1143505.958,4817865.841
2930,3,Ульбинский район г.Усть-Каменогорска МВД,ст.293 ч.3,12/10/18 20:49,ВОРОШИЛОВА,87,1474604.337,5624367.5
1880,2,ГОВД г.Риддер МВД,ст.188 ч.2,12/10/18 2:00,СТАНЦИОННЫЙ ГОРОДОК,4,1534845.536,5676748.639
1880,2,Енбекшиказахский район МВД,ст.188 ч.1,11/29/18 15:00,null,null,1265175.564,4865043.508
1880,2,Аккайынский район МВД,ст.188 ч.2,12/10/18 3:00,null,null,563711.6521,6053803.128
1880,2,ОВД Аль-Фарабийского района,ст.188 ч.1,11/20/18 12:50,null,null,547699.7558,4675534.683
1880,2,Алматинский РУВД,ст.188 ч.1,12/10/18 14:52,ЫРҒЫЗ,7,675323.3227,5669216.726
1900,1,Жамбылский район МВД,ст.190 ч.1,10/25/18 15:00,БЕРДЫГУЛОВ,58,1077909.218,4799643.881
1880,2,Сарыаркинский РУВД,ст.188 ч.1,12/10/18 18:30,ШАҚПАҚ,31,666554.1312,5673208.654
1880,2,РУВД Турксибского района,ст.188 ч.1,12/10/18 11:05,Сейфуллина,182А,1144198.995,4825505.42
1900,1,Илийский район МВД,ст.190 ч.1,11/30/18 0:00,null,null,1137869.354,4848736.933
1920,3,Каргалинский район МВД,ст.192 ч.2,12/10/18 19:00,АСТАНА,23,-258977.9534,5656296.497
1880,2,РУВД Медеуского района,ст.188 ч.1,12/9/18 16:00,null,null,1145837.881,4820828.61
1880,2,Илекский ОП УВД,ст.188 ч.2,9/4/18 10:00,БОГОСЛОВСКАЯ,100,-341858.5604,5634066.204
1880,2,РУВД Медеуского района,ст.188 ч.1,12/9/18 22:30,Нурсултан Назарбаев,120,1145253.853,4819573.473
1880,2,РОП Алмалинского района,ст.188 ч.2,12/10/18 7:36,Радостовца,43,1140672.211,4818469.881
2930,2,Заводской ОП г.Актобе,ст.293 ч.2,12/10/18 18:45,null,null,-341609.4528,5639175.537
1880,2,г.Темиртау Восточный ОП,ст.188 ч.1,12/8/18 15:00,КАРАГАНДИНСКОЕ ШОССЕ,24,786211.1614,5552693.53
1900,1,Каркаралинский район МВД,ст.190 ч.1,12/7/18 15:00,Т.АУБАКИРОВА,25,969279.2713,5493485.959
1900,1,"Городской отдел полиции ""Шыгыс (восток"")",ст.190 ч.1,11/20/18 15:00,null,null,1239006.527,5028124.319
1880,2,"ГУ ""Южный отдел ОВД г.Костанай""",ст.188 ч.2,12/9/18 23:00,КООПЕРАТИВНАЯ,78/5,140301.885,5908319.603
1880,2,РУВД Алмалинского района,ст.188 ч.1,12/9/18 20:15,Байзакова,134,1142332.87,4819469.028
1900,2,УВД г.Туркестан,ст.190 ч.2,5/3/18 0:00,САРЫАРКА,18,433898.8286,4794776.581
1880,2,РУВД Бостандыкского района,ст.188 ч.1,12/10/18 12:20,null,null,1140975.955,4813080.406
1880,2,РУВД Бостандыкского района,ст.188 ч.1,12/10/18 15:37,null,null,1141796.165,4813186.24
1880,2,Жамбылский район МВД,ст.188 ч.1,12/9/18 16:00,пастбища,null,1071212.904,4819472.099
1890,3,Департамент АДГС и ПК по Павлодарской области,ст.189 ч.3,10/1/18 20:00,МИХАИЛА ИСИНАЛИЕВА,24,1041606.66,5821915.819
1890,2,Зерендинского района РОВД,ст.189 ч.2,11/15/18 17:00,НАБЕРЕЖНАЯ,69,539054.0528,5935575.983
1870,1,Камыстинский район МВД,ст.187 ч.1,12/8/18 16:00,КАРЛА МАРКСА,4,5141.0371,5781708.752
2930,2,РОВД Жылыойского района,ст.293 ч.2,12/10/18 17:18,ІЗТҰРҒАН САРИЕВ,1,-639781.2673,5309507.448
1070,1,ОВД Абайского района,ст.107 ч.1,12/10/18 4:00,null,null,539851.7063,4691529.822
1880,2,Егиндыкольского района РОВД,ст.188 ч.1,11/25/18 19:00,ЗЕЛЕНАЯ,1,533188.8392,5655448.025
2960,1,Жамбылский район МВД,ст.296 ч.2,12/10/18 17:52,Сүйінбая,null,1104129.479,4819847.61
1870,1,Илийский район МВД,ст.187 ч.1,12/8/18 16:00,null,null,1139430.398,4853684.651
1880,2,Илекский ОП УВД,ст.188 ч.1,12/10/18 10:00,312 СТРЕЛКОВОЙ ДИВИЗИИ,1,-339792.9347,5638268.114
1880,2,Илийский район МВД,ст.188 ч.2,12/10/18 20:30,null,1,1137353.415,4830502.696
1880,2,Городской отдел полиции №1 УВД г.Атырау,ст.188 ч.1,12/9/18 15:20,АЗАТТЫҚ,127,-794264.6838,5359202.592
1880,2,ОВД Енбекшинского района,ст.188 ч.2,12/10/18 4:00,null,null,552128.3975,4686660.31
1870,1,РУВД Алатауского района,ст.187 ч.1,12/6/18 19:49,Райымбека,485,1136424.679,4818272.764
1880,2,Октябрьский р-н г.Караганды Кировский ОП,ст.188 ч.1,12/10/18 18:45,БУХАР ЖЫРАУ,12-Jan,793246.334,5526346.986
1880,2,УВД Наурызбайского района ДВД города Алматы,ст.188 ч.1,10/5/18 11:00,null,null,1138654.158,4810523.318
1900,1,Жамбылский район МВД,ст.190 ч.1,12/9/18 17:00,null,null,1095559.036,4811711.98
1880,2,г.Темиртау УВД,ст.188 ч.2,9/1/18 10:00,МИЧУРИНА,23,787744.3627,5553504.318
1880,2,РУВД Жетысуского района,ст.188 ч.2,12/10/18 15:30,А.Никольская,107,1142027.226,4826170.522
1880,2,РУВД Турксибского района,ст.188 ч.1,12/9/18 14:10,Суюнбая,265,1145519.993,4828441.525
1910,2,РУВД Турксибского района,ст.191 ч.1,12/10/18 17:00,Зорге,18,1144906.411,4828791.159
1870,1,г.Жезказган МВД,ст.187 ч.1,12/10/18 4:00,ЮРИЯ ГАГАРИНА,36,403933.72,5294539.555
1880,2,г.Сатпаев МВД,ст.188 ч.2,12/6/18 21:45,АКАДЕМИКА КАНЫША САТПАЕВА,83,390735.2636,5306702.24
1870,1,г.Жезказган МВД,ст.187 ч.1,12/10/18 11:30,АБАЯ,93,401318.4111,5294012.162
1900,2,р-н им.Казыбек би г.Караганды  Центральный ОП,ст.190 ч.2,12/8/18 22:30,АБДИРОВА,46/3,795534.0154,5525636.207
1880,2,Саздинский ОП г.Актобе,ст.188 ч.1,12/9/18 22:00,null,null,-338463.9494,5635994.139
1880,2,РУВД Турксибского района,ст.188 ч.1,10/4/18 12:00,Папанина,1,1145308.839,4824350.299
1070,1,Ауэзовский район г.Семипалатинск МВД,ст.107 ч.1,12/2/18 1:30,ГЛИНКИ,15,1296389.779,5643241.053
1880,2,РОП Алмалинского района,ст.188 ч.2,12/10/18 12:50,Толе би,267,1139054.771,4818699.151
1880,2,г.Сатпаев МВД,ст.188 ч.1,12/5/18 19:45,ЖЕНИС,5,390724.0118,5306427.167
1880,2,Казалинский район МВД,ст.188 ч.2,12/10/18 3:00,МЕНДИЛЛА КУЗЕНБАЕВ,18,-86607.4068,5096593.784
1880,2,Бурабайского района РОВД,ст.188 ч.1,12/10/18 18:30,ЛУНАЧАРСКОГО,73,580659.2333,5865983.784
1900,2,Бурабайского района РОВД,ст.190 ч.2,12/10/18 21:00,СОВЕТСКАЯ,20,579562.063,5866415.266
1880,2,Ульбинский район г.Усть-Каменогорска МВД,ст.188 ч.2,12/10/18 13:30,ТӘУЕЛСІЗДІК,41,1472891.616,5624622.496
1880,2,г.Экибастуз ГОВД,ст.188 ч.1,12/8/18 8:00,МӘШҺҮР ЖҮСІП,30,936317.5252,5750721.126
1880,2,р-н им.Казыбек би г.Караганды  Юго-Восточный  ОП,ст.188 ч.1,12/3/18 13:00,СТРОИТЕЛЕЙ,22,797767.3586,5521842.502
1900,1,РОП Бостандыкского района,ст.190 ч.1,12/8/18 19:15,Жарокова,163,1141497.724,4817251.142
1900,1,Сарыаркинский РУВД,ст.190 ч.1,10/10/18 14:00,КАРАСАЙ БАТЫРА,19,667555.8319,5674354.782
1910,3,Сарыаркинский РУВД,ст.191 ч.2,12/10/18 2:00,Конституция,12,667345.1536,5674317.758
1880,2,Сарыаркинский РУВД,ст.188 ч.2,12/10/18 17:40,КАРАСАЙ БАТЫРА,31,666987.261,5674675.361
1880,2,Талгарский район МВД,ст.188 ч.2,12/9/18 10:00,null,null,1171605.254,4823618.415
1870,1,ОВД г. Уральска,ст.187 ч.1,12/10/18 14:55,В.ШУБИН,4-Feb,-723726.4451,5823542.396
1880,2,г.Петропавловск ГУВД,ст.188 ч.2,12/10/18 8:00,ИМЕНИ МУХТАРА АУЭЗОВА,130,508583.4277,6079391.946
1900,1,Иртышский ОП г.Усть-Каменогорск,ст.190 ч.1,11/30/18 11:00,ПРОТОЗАНОВА,37,1475784.256,5623335.052
1880,2,г.Актау МВД,ст.188 ч.2,12/10/18 16:10,8,7,-939437.2866,4989688.436
1880,2,г.Актау МВД,ст.188 ч.1,12/10/18 3:10,22,9,-938437.7096,4989675.514
1880,2,г.Актау МВД,ст.188 ч.2,12/2/18 21:00,4,58,-939401.8889,4988629.474
1900,1,г.Костанай МВД,ст.190 ч.1,12/5/18 16:00,ТӘУЕЛСІЗДІК,36,142355.7085,5909282.097
1060,3,Ульбинский район г.Усть-Каменогорска МВД,ст.106 ч.2,12/10/18 2:30,ВОРОШИЛОВА,95,1474221.32,5624435.486
1880,2,Ульбинский район г.Усть-Каменогорска МВД,ст.188 ч.1,12/10/18 4:00,ГАГАРИНА,25,1472064.013,5623846.783
1910,3,Ульбинский район г.Усть-Каменогорска МВД,ст.191 ч.2,12/9/18 6:00,СЕРИКБАЕВА,1-Jan,1473399.435,5623247.644
1900,1,4 отдел полиции Каратауского района УВД г.Шымкента,ст.190 ч.1,12/10/18 10:00,null,null,551890.2721,4689922.309
1070,1,4 отдел полиции Каратауского района УВД г.Шымкента,ст.107 ч.1,12/8/18 10:00,null,null,552722.1166,4697599.994
1880,2,Талгарский район МВД,ст.188 ч.2,12/10/18 10:00,null,null,1184702.156,4819984.795
1880,2,Иртышский ОП г.Усть-Каменогорск,ст.188 ч.1,12/10/18 18:30,РИЖСКАЯ,14-Feb,1478068.677,5620837.16
1880,2,РОП Алмалинского района,ст.188 ч.1,12/10/18 12:15,Жарокова,39,1141312.242,4818479.714
990,4,РОП Алмалинского района,ст.99 ч.1,12/10/18 0:30,Райымбека,206/7,1141485.037,4820496.877
1880,2,РОП Алмалинского района,ст.188 ч.1,12/10/18 12:00,Брусиловского,121,1139535.526,4818573.045
1070,1,РОП Алмалинского района,ст.107 ч.1,12/10/18 16:30,Райымбека,212,1140945.214,4820177.67
1880,2,Ульбинский район г.Усть-Каменогорска МВД,ст.188 ч.2,12/10/18 0:30,СОВХОЗНАЯ,11,1471659.782,5626219.899
2930,3,ДВД г.Шымкент,ст.293 ч.3,12/8/18 23:55,null,null,549603.6502,4686181.646
1900,2,"УВД района ""Бай?о?ыр""  города Астана ",ст.190 ч.2,8/23/18 15:00,Иманова,10,669982.8882,5670753.163
1900,1,г. Павлодар Северный отдел внутренних дел,ст.190 ч.1,11/24/18 11:00,ВС.ИВАНОВА,62/1,1044829.262,5823731.462
2870,2,Тарбагатайский район МВД,ст.287 ч.3,11/29/18 0:00,null,null,1538074.199,5376435.6
2880,2,Тарбагатайский район МВД,ст.288 ч.1,11/29/18 0:00,null,null,1538954.832,5376215.311
1880,2,Тюлькубасский РОВД,ст.188 ч.2,12/1/18 22:00,Шевцова,42,605469.9985,4704682.341
1880,2,Талгарский район МВД,ст.188 ч.1,12/7/18 18:00,null,null,1171472.962,4822895.218
1880,2,Мунайлинский район МВД,ст.188 ч.2,12/10/18 2:00,null,null,-933787.4401,4993154.134
1880,2,ГОВД г.Атырау,ст.188 ч.1,12/8/18 19:00,null,null,-797730.1564,5359675.114
1880,2,ГОВД г.Атырау,ст.188 ч.2,12/10/18 19:20,null,null,-795046.7139,5362284.844
1050,2,РУВД Турксибского района,ст.105 ч.1,12/10/18 2:54,запорожская,5,1143411.731,4828501.677
1200,4,"УВД района ""Бай?о?ыр""  города Астана ",ст.120 ч.3,12/9/18 2:00,БАЛТАКӨЛ,9,671982.5481,5674297.12
1880,2,Тюлькубасский РОВД,ст.188 ч.2,12/10/18 12:30,АЙДАРБЕКОВ,23,581865.512,4712334.107
1900,1,Талгарский район МВД,ст.190 ч.1,8/6/18 12:00,null,null,1173325.049,4829509.815
1880,2,ГОВД г.Атырау,ст.188 ч.2,12/10/18 18:30,null,null,-794831.545,5362190.728
1880,2,ГОВД г.Атырау,ст.188 ч.2,12/10/18 12:00,null,null,-796051.4913,5362084.126
1880,2,Зыряновский район МВД,ст.188 ч.2,12/9/18 23:30,ШАХТОСТРОИТЕЛЕЙ,31,1597621.576,5622601.14
1880,2,"Городской отдел полиции ""Батыс (Запад)""",ст.188 ч.1,12/10/18 14:40,ТАУЕЛСИЗДИК,157,1237572.942,5027511.804
1880,2,г.Экибастуз ГОВД,ст.188 ч.1,8/28/18 12:00,ГОРНЯКОВ,15В/1,936308.7387,5750268.936
1490,1,Жалагашский район МВД,ст.149 ч.2,12/6/18 1:30,ДАЛДАБАЙ ЖАЛТЫНОВ,33,139660.4398,5014460.485
2930,1,Мугалжарский район МВД,ст.293 ч.1,12/8/18 22:30,null,null,-339341.587,5542914.313
1220,2,ОВД г. Уральска,ст.122 ч.1,8/20/18 17:00,null,null,-728822.3444,5824265.131
1880,2,Aршалынского района РОВД,ст.188 ч.1,12/10/18 8:00,null,null,695661.1293,5662631.742
1070,1,"УВД района ""Бай?о?ыр""  города Астана ",ст.107 ч.1,12/9/18 23:40,КҮЛТӨБЕ,1-Jul,671221.1799,5672056.282
1900,2,Ульбинский район г.Усть-Каменогорска МВД,ст.190 ч.2,12/10/18 15:54,ВОРОШИЛОВА,143/1,1474030.106,5624476.692
1880,2,Ульбинский район г.Усть-Каменогорска МВД,ст.188 ч.2,12/10/18 9:00,ТӘУЕЛСІЗДІК,41/1,1472885.696,5624558.83
1880,2,РОП УВД района «Сарыарка» г. Астана,ст.188 ч.1,12/10/18 13:00,ДУЛАТА БАБАТАЙУЛЫ,15,663519.5022,5672809.582
1050,2,Бурабайского района РОВД,ст.105 ч.1,12/10/18 5:00,АБЫЛАЙ ХАНА,18,581503.2282,5866782.058
1900,1,Ульбинский район г.Усть-Каменогорска МВД,ст.190 ч.1,12/10/18 5:00,ГАГАРИНА,22,1472304.09,5624289.121
1880,2,Аягозский район МВД,ст.188 ч.2,12/10/18 3:00,КОРПОРАЦИЯ КАЗАХМЫС 09106020307,1,1145984.187,5424496.01
1880,2,РОП Алмалинского района,ст.188 ч.1,12/10/18 11:00,Карасай батыра,233,1140383.531,4818602.11
1880,2,РОП Алмалинского района,ст.188 ч.1,12/10/18 13:30,Абая,107,1142619.528,4818045.555
1050,2,Ульбинский район г.Усть-Каменогорска МВД,ст.105 ч.1,12/9/18 23:00,ГОГОЛЯ,24,1473040.557,5625209.431
1870,1,РУВД Жетысуского района,ст.187 ч.1,10/7/18 11:09,с.кольцо,null,1141630.35,4827969.693
1870,1,РУВД Жетысуского района,ст.187 ч.1,10/22/18 12:56,С.Кольцо,null,1141418.683,4827586.046
1880,2,РОП УВД района «Алматы» г. Астана,ст.188 ч.2,12/10/18 23:34,АРҒАНАТЫ,2,673650.0533,5667220.892
1880,3,РОП УВД района «Алматы» г. Астана,ст.188 ч.3,12/10/18 12:44,САРЫЖАЗЫҚ,1,679204.8588,5665326.572
1900,1,"УВД района ""Бай?о?ыр""  города Астана ",ст.190 ч.1,12/10/18 18:00,СӘКЕН СЕЙФУЛЛИН,47,670323.1468,5671922.386
1880,2,г.Тараз МВД Железнодорожный район (ОП-3),ст.188 ч.2,12/11/18 1:00,2 ШОКАНА УАЛИХАНОВА,1,697043.6436,4751384.72
1880,2,Абайский ОП УВД г.Уральск,ст.188 ч.1,12/10/18 19:40,КУРМАНГАЗЫ,212,-726441.2296,5824332.944
1880,2,г.Кызылорда МВД,ст.188 ч.2,12/10/18 11:00,ЖЕЛТОКСАН,81,223734.518,4970060.534
1870,1,Ауэзовский район г.Семипалатинск МВД,ст.187 ч.1,12/10/18 5:03,ДОКУЧАЕВА,5,1296259.132,5643603.498
1880,2,Ауэзовский район г.Семипалатинск МВД,ст.188 ч.1,12/10/18 16:50,НАРОДНАЯ,33,1296738.164,5643512.066
1880,2,РОП Ауэзовского района,ст.188 ч.2,12/10/18 17:00,null,null,1139085.613,4814645.061
1880,2,Заречный ОП г.Актобе,ст.188 ч.2,12/10/18 11:00,null,1410,-333105.8699,5641931.47
1880,2,УВД Наурызбайского района ДВД города Алматы,ст.188 ч.2,12/10/18 4:00,null,null,1135677.59,4813450.938
1870,1,Уалихановский район МВД,ст.187 ч.1,12/1/18 0:00,null,null,727027.5807,5918818.776
2930,1,Ауэзовский район г.Семипалатинск МВД,ст.293 ч.1,12/10/18 1:02,СПАРТАКА,-,1295553.784,5643818.141
1880,2,Ауэзовский район г.Семипалатинск МВД,ст.188 ч.1,12/10/18 22:00,МУХТАРА АУЭЗОВА,120,1299074.864,5640687.129
1900,3,Центральный аппарат АДГС и ПК,ст.190 ч.4,5/21/18 18:00,Суюнбая,170А,1145390.837,4828074.416
1880,2,РУВД Алмалинского района,ст.188 ч.1,11/15/18 17:00,Ауэзова,32,1141649.967,4819101.059
1880,2,Ауэзовский район г.Семипалатинск МВД,ст.188 ч.1,12/10/18 4:00,СЕЛЕВИНА,39,1298296.1,5641825.064
1880,2,РОВД Зеленовский район ЗКО,ст.188 ч.1,12/9/18 18:05,контейнер,1,-641294.2453,5841486.334
3400,1,ОВД  Райымбекского района,ст.340 ч.2,11/5/18 14:30,null,null,1367342.077,4824116.619
1880,2,"Городской отдел полиции ""Шыгыс (восток"")",ст.188 ч.1,12/9/18 21:00,КАРАТАЛ,20-Jan,1240677.986,5028001.827
1900,1,"Городской отдел полиции ""Шыгыс (восток"")",ст.190 ч.1,7/4/18 10:00,ДАРАБОЗ АНА,116Е,1237165.701,5028171.238
1880,2,Панфиловский район МВД,ст.188 ч.1,11/5/18 14:00,null,null,1406478.104,4956418.649
1890,2,Иртышский ОП г.Усть-Каменогорск,ст.189 ч.2,12/10/18 17:13,УСТЬ-КАМЕНОГОРСКАЯ,4,1482163.861,5632450.428
1900,3,Иртышский ОП г.Усть-Каменогорск,ст.190 ч.3,12/10/18 19:50,КАБАНБАЙ БАТЫРА,91,1476714.752,5622736.465
1880,2,Иртышский ОП г.Усть-Каменогорск,ст.188 ч.2,12/10/18 8:35,ЮЖНОАУЛЬСКАЯ,7-Feb,1479953.328,5620117.66
1220,2,Алматинский РУВД,ст.122 ч.1,12/1/18 1:00,БЕЙІМБЕТ МАЙЛИН,31,673628.2451,5669178.665
1900,2,Алматинский РУВД,ст.190 ч.2,11/12/18 15:00,null,null,680349.4501,5666610.038
1900,1,Алматинский РУВД,ст.190 ч.1,12/10/18 17:00,МАҒЖАН ЖҰМАБАЕВ,5,673310.0417,5669886.93
1880,2,РОП Ауэзовского района,ст.188 ч.1,12/5/18 12:35,null,null,1138811.769,4814051.07
1870,1,Район Магжана Жумабаева МВД,ст.187 ч.1,11/10/18 18:30,КОМСОМОЛЬСКАЯ,6,593652.081,6083445.449
1880,2,Район Магжана Жумабаева МВД,ст.188 ч.1,12/10/18 0:30,ЛЕСНАЯ,17,592965.0582,6085844.753
1880,2,Есильского района РОВД,ст.188 ч.2,12/10/18 0:00,null,null,321809.3889,5759511.794
1900,3,Тайыншинский район МВД,ст.190 ч.4,6/15/17 11:00,null,null,537171.4001,5969526.121
1900,1,Енбекшиказахский район МВД,ст.190 ч.1,9/11/18 9:00,null,null,1198897.306,4850367.92
1880,2,Талгарский район МВД,ст.188 ч.2,12/10/18 12:20,null,null,1172002.13,4822630.634
1880,2,УВД Наурызбайского района ДВД города Алматы,ст.188 ч.2,12/10/18 9:00,Байкена Ашимова,4,1133748.771,4815420.07
1050,2,УВД Наурызбайского района ДВД города Алматы,ст.105 ч.1,12/10/18 20:35,null,null,1134328.212,4814904.826
1880,2,Аулиекольский район МВД,ст.188 ч.2,12/9/18 0:00,70 ЛЕТ ВЛКСМ,11,167652.1573,5815629.993
1880,2,РОП Ауэзовского района,ст.188 ч.1,12/10/18 8:20,null,null,1139209.968,4813672.716
1200,2,Илекский ОП УВД,ст.120 ч.1,12/10/18 4:00,ШЕРНИЯЗА ЖАРЫЛГАС-УЛЫ,53,-337633.6575,5636996.436
1880,2,Илекский ОП УВД,ст.188 ч.2,12/9/18 16:00,И.АЛТЫНСАРИНА,2,-337470.9068,5636842.568
1900,3,Ауэзовский район г.Семипалатинск МВД,ст.190 ч.3,11/20/18 17:00,МУХТАРА АУЭЗОВА,100,1298379.562,5641637.348
1910,2,Октябрьский р-н г.Караганды Кировский ОП,ст.191 ч.1,12/10/18 21:00,ЗЕЛИНСКОГО,46,793051.5558,5536058.887
1900,2,Иртышский ОП г.Усть-Каменогорск,ст.190 ч.2,12/7/18 16:55,КАБАНБАЙ БАТЫРА,97,1476477.871,5622874.729
1910,3,Октябрьский р-н г.Караганды Кировский ОП,ст.191 ч.2,12/10/18 23:30,23,36/2,792993.295,5537403.848
1880,2,Октябрьский р-н г.Караганды Кировский ОП,ст.188 ч.2,12/10/18 18:30,БАДАЕВА,45,791261.7286,5536414.197
1910,3,Сарыаркинский РУВД,ст.191 ч.2,12/10/18 19:10,ЖЕҢІС,28/а,668626.5111,5671893.906
2930,1,г.Аксу ГОВД,ст.293 ч.1,12/10/18 0:30,АСТАНА,27,1043585.322,5794871.609
1910,3,р-н им.Казыбек би г.Караганды Михайловский  ОП,ст.191 ч.2,12/10/18 6:26,ЕРЖАНОВА,23-Feb,793786.4674,5523795.901
1880,2,"ГУ ""Южный отдел ОВД г.Костанай""",ст.188 ч.1,12/10/18 18:15,МАЯКОВСКОГО,52,141367.8606,5908153.977
